H;X1;X2;X3;X4;X5;X6;X7;X8;q;sds;v2;x1;s1;gama;c;fi;hw;fss
5;7;1,05;0,6;0,5;0,3;0,07;1,05;2,45;0;1,5;5,35;0,37;50;18;30;26;8,5;1,729740041
8;4,4;1,76;0,35;0,35;1,44;1,58;1,1;0,44;15;0,7;2,29;3,02;0;19;20;30;8;1,735952835
4;4,2;1,89;0,6;0,55;0,6;0,45;0,21;2,73;15;1,3;1,71;1,05;80;19;20;30;4;1,736688178
4;4,4;1,32;0,4;0,4;0,68;0,27;0,22;0,44;15;1,5;2,68;0,95;0;17;40;20;2;1,736822296
7;9,45;3,31;0,6;0,55;0,42;0,08;0,94;2,83;5;0,9;5,54;0,5;140;18;30;26;7;1,737852121
9;9;1,8;0,6;0,3;1,08;1,13;2,25;0,9;5;0,8;6,6;2,21;30;17;40;20;13,5;1,738385953
7;9,8;3,43;0,3;0,3;1,05;0,73;0,49;5,88;15;1;6,07;1,78;0;18;30;26;16,8;1,739736109
6;8,4;2,52;0,35;0,3;0,78;0,7;1,26;3,78;20;1,1;5,53;1,48;120;18;30;26;10,2;1,740244431
5;10;2;0,5;0,4;0,6;0,57;1,5;0,5;0;1,1;7,5;1,17;50;19;20;30;5;1,740556843
8;5,2;1,04;0,45;0,4;0,56;0,03;1,04;1,56;15;0,6;3,71;0,59;160;18;30;26;10,6;1,741468284
6;5,4;2,43;0,5;0,35;0,84;0,97;1,35;2,7;15;1,2;2,47;1,81;40;18;30;26;11,4;1,742334134
6;9,9;3,96;0,5;0,35;0,9;0,68;1,49;4,95;5;1,2;5,44;1,58;40;17;40;20;6;1,743566508
10;8;2;0,55;0,4;1,7;0,76;2,4;5,2;5;0,6;5,45;2,46;66,67;17;40;20;14;1,745157485
4;3,8;0,57;0,3;0,3;0,64;0,64;0,95;1,33;15;1,7;2,93;1,28;0;17;40;20;4;1,745957416
4;5;0,75;0,45;0,35;0,52;0;0;0;5;1,4;3,8;0,52;40;18;30;26;2;1,745966343
5;4;1,8;0,3;0,3;0,35;0;0;0;20;1,4;1,9;0,35;0;18;30;26;9;1,746176403
7;10;1,5;0,55;0,55;0,56;0,45;3;0;10;0,9;7,95;1,01;0;19;20;30;12;1,747276594
4;9,4;2,82;0,45;0,35;0,24;0,24;2,82;0,47;15;1,6;6,13;0,48;40;17;40;20;4;1,748238896
8;4;0,8;0,55;0,4;0,88;0,26;0,8;0;20;0,9;2,65;1,14;53,33;17;40;20;10;1,750098704
5;7,75;1,16;0,4;0,4;0,9;0,58;2,32;0,78;20;0,9;6,19;1,48;0;18;30;26;2,5;1,752114994
5;5,5;2,48;0,5;0,4;0,5;0,6;1,65;0,83;5;1,3;2,52;1,1;50;17;40;20;2,5;1,752694382
9;2,7;0,54;0,4;0,3;0,72;0,58;0,41;1,35;20;0,8;1,76;1,3;90;17;40;20;11,7;1,754339732
4;7,4;2,59;0,4;0,35;0,36;0,04;1,85;2,96;0;0,8;4,41;0,4;80;20;0;40;11,4;1,756486787
8;4,8;2,16;0,45;0,4;0,48;0,31;0,48;2,88;5;0,7;2,19;0,79;160;18;30;26;10,4;1,758413509
8;9,6;4,32;0,45;0,45;1,28;1,02;0,48;1,92;10;0,6;4,83;2,3;0;19;20;30;8;1,758626566
4;3,4;0,51;0,45;0,35;0,32;0,05;0,17;1,7;5;1,1;2,44;0,37;40;18;30;26;0;1,761773352
4;6,4;1,92;0,55;0,55;0,56;0,56;1,92;0,96;20;1,2;3,93;1,12;0;19;20;30;7,2;1,765540988
8;6;2,1;0,45;0,3;0,72;0,58;1,2;0;0;0,9;3,45;1,3;53,33;18;30;26;14;1,766361963
4;5,2;1,56;0,35;0,35;0,24;0,02;0,52;2,86;10;1,6;3,29;0,26;0;17;40;20;2;1,768658036
5;3,5;1,57;0,35;0,3;0,55;0,3;0,7;1,75;15;1;1,58;0,85;100;19;20;30;6,75;1,770184875
6;3,3;0,99;0,4;0,3;0,48;0,12;0,66;0,83;10;1,2;1,91;0,6;60;17;40;20;6;1,770494651
4;1,2;0,3;0,55;0,55;0,24;0,26;0,24;0,42;0;1,3;0,35;0,5;0;19;20;30;4;1,770974447
6;3,3;0,66;0,4;0,35;0,36;0,05;0,49;0,49;5;1;2,24;0,41;120;17;40;20;3;1,773849971
4;8;3,6;0,45;0,45;0,32;0,3;1,6;4,4;0;1,4;3,95;0,62;0;17;40;20;0;1,77613532
4;8,6;3,44;0,4;0,4;0,44;0,37;1,29;2,15;0;1,2;4,76;0,81;0;17;40;20;0;1,776155306
6;8,4;3,36;0,6;0,3;0,36;0,04;2,52;1,26;0;1,2;4,44;0,4;20;18;30;26;14,4;1,777616689
5;5;0,75;0,45;0,45;0,4;0,46;0,25;2,75;0;1,8;3,8;0,86;0;17;40;20;10;1,777704477
4;1,6;0,32;0,5;0,4;0,28;0,07;0,48;1,04;0;1,7;0,78;0,35;40;18;30;26;4;1,778608325
10;3;1,35;0,35;0,3;1,7;1,27;0,45;0,6;10;0,6;1,3;2,97;200;18;30;26;11,5;1,779599336
4;9,2;2,3;0,5;0,4;0,48;0,36;2,3;1,84;15;0,7;6,4;0,84;40;18;30;26;0;1,781397019
4;7,2;2,88;0,45;0,3;0,44;0,09;1,8;5,04;20;1,6;3,87;0,53;26,67;18;30;26;11,2;1,781613027
6;4,8;1,44;0,55;0,3;0,36;0,36;1,44;2,64;10;1,2;2,81;0,72;24;18;30;26;8,4;1,782695938
5;5,5;2,2;0,3;0,3;0,8;0,24;1,65;0,55;20;1,3;3;1,04;0;18;30;26;7,75;1,783702476
7;4,2;1,89;0,55;0,35;0,84;0,63;1,26;1,68;15;0,9;1,76;1,47;35;18;30;26;7;1,785596655
5;2,75;1,1;0,35;0,3;0,65;0,39;0,55;0,69;10;1;1,3;1,04;100;19;20;30;5;1,787329989
9;9,9;4,46;0,4;0,35;1,26;1,01;2,97;4,95;10;0,6;5,04;2,27;180;20;0;40;13,95;1,787401001
6;3,9;0,58;0,6;0,45;0,48;0,17;0,2;2,54;20;1;2,72;0,65;40;18;30;26;9,9;1,788352868
8;4;1,4;0,35;0,35;1,36;0,75;1;2,4;15;0,8;2,25;2,11;0;17;40;20;8;1,788354067
4;2;0,4;0,3;0,3;0,48;0,29;0,5;0,1;20;1,6;1,3;0,77;0;17;40;20;4;1,78953566
7;5,95;1,79;0,6;0,4;0,77;0,39;1,19;0,3;0;0,8;3,56;1,16;35;19;20;30;9,975;1,790311356
4;3;0,6;0,6;0,3;0,28;0,17;0,6;1,8;20;1,4;1,8;0,45;13,33;18;30;26;4;1,791474021
4;8;2;0,35;0,35;0,4;0;0;0;15;1,2;5,65;0,4;0;19;20;30;12;1,792355585
5;7;1,05;0,55;0,45;0,8;0,64;2,1;3,85;15;0,6;5,4;1,44;50;19;20;30;2,5;1,793154736
6;7,5;2,25;0,55;0,45;0,78;0,62;1,12;4,5;20;1;4,7;1,4;60;18;30;26;9,75;1,796447668
4;7;1,4;0,45;0,4;0,72;0,25;0,7;0;20;1,3;5,15;0,97;80;17;40;20;2;1,796826594
4;2,6;1,17;0,35;0,35;0,44;0,2;0,78;0;15;1,3;1,08;0,64;0;19;20;30;6,6;1,800414418
5;5,75;1,15;0,6;0,4;0,75;0,08;1,44;1,15;15;1,3;4;0,83;25;17;40;20;5;1,804879582
4;5,4;0,81;0,35;0,35;0,32;0,37;0,81;2,16;15;1,5;4,24;0,69;0;18;30;26;6,7;1,8060782
8;9,2;2,76;0,6;0,3;1,28;0,96;0,46;2,76;15;0,7;5,84;2,24;26,67;20;0;40;17,2;1,807038962
5;6,5;2,27;0,55;0,3;0,55;0,03;1,95;0,65;5;1,4;3,68;0,58;20;17;40;20;5;1,808013326
5;5;1,25;0,55;0,45;0,55;0,52;1,25;0,5;15;1;3,2;1,07;50;19;20;30;7,5;1,808451282
6;2,1;0,95;0,3;0,3;0,72;0,43;0,42;0,94;15;0,6;0,85;1,15;0;19;20;30;7,05;1,808841558
6;1,8;0,27;0,4;0,4;1,08;0,59;0,27;0,99;10;0,8;1,13;1,67;0;18;30;26;3;1,8111095
9;10;4;0,55;0,5;1,08;0,16;1,5;2;10;0,6;5,45;1,24;180;18;30;26;14;1,812314278
5;2,75;0,41;0,4;0,35;0,7;0,35;0,28;0,55;10;1;1,94;1,05;100;18;30;26;2,5;1,813178423
5;3;1,2;0,55;0,45;0,5;0,03;0,75;0,3;10;1;1,25;0,53;50;19;20;30;5;1,81495872
5;2;0,7;0,4;0,35;0,4;0,16;0,2;0,7;10;1,3;0,9;0,56;100;18;30;26;6;1,816626031
6;6,6;2,64;0,6;0,6;1,08;0,92;0,66;4,62;15;1,1;3,36;2;0;18;30;26;9,3;1,819736969
4;7,8;1,56;0,35;0,35;0,68;0,14;1,56;5,46;10;1,3;5,89;0,82;0;19;20;30;7,9;1,820775853
8;8,8;1,32;0,6;0,6;1,12;0,5;1,32;1,32;15;0,6;6,88;1,62;0;18;30;26;8;1,821666009
5;8,25;2,89;0,6;0,55;0,6;0,57;2,48;0;5;1,6;4,76;1,17;100;17;40;20;13,25;1,821726404
5;7,5;3,38;0,4;0,3;0,6;0,66;1,5;4,12;0;1,7;3,72;1,26;50;17;40;20;12,5;1,822967966
4;6,2;1,55;0,6;0,6;0,44;0,2;1,24;2,79;20;1,4;4,05;0,64;0;18;30;26;7,1;1,823782187
4;3;0,75;0,4;0,4;0,52;0,6;0,6;1,5;5;1,8;1,85;1,12;0;18;30;26;7;1,824086294
5;8,5;2,97;0,5;0,4;0,45;0,47;0,85;5,95;0;1,7;5,03;0,92;50;17;40;20;13,5;1,825020042
6;3,3;1,32;0,4;0,4;0,9;0,99;0,17;0;15;1,2;1,58;1,89;0;18;30;26;9,3;1,826171943
6;1,8;0,45;0,5;0,45;0,9;0,09;0,18;0,99;15;1;0,85;0,99;120;18;30;26;6;1,829560848
6;8,1;2,02;0,45;0,4;0,48;0,53;1,22;4,05;20;1;5,63;1,01;120;17;40;20;6;1,830239983
6;4,8;1,44;0,6;0,45;0,9;1,04;0,96;0,72;20;0,8;2,76;1,94;40;19;20;30;10,8;1,831941827
4;9,8;2,45;0,3;0,3;0,4;0,2;1,47;1,96;0;1,8;7,05;0,6;0;17;40;20;8,9;1,832365133
5;3,25;1,46;0,35;0,35;0,55;0,39;0,33;0,81;15;1,3;1,44;0,94;0;18;30;26;6,625;1,832825813
4;5;1;0,55;0,35;0,32;0,26;1,25;1,25;15;1,5;3,45;0,58;20;18;30;26;9;1,835078144
9;7,2;1,44;0,4;0,35;1,35;1,21;1,8;1,44;5;0,7;5,36;2,56;180;17;40;20;16,2;1,835428585
6;5,1;1,27;0,35;0,3;0,9;0,77;1,27;1,78;5;0,9;3,48;1,67;120;19;20;30;11,1;1,838029728
4;2,6;0,78;0,55;0,55;0,36;0,32;0,78;1,69;15;1,1;1,27;0,68;0;19;20;30;4;1,838365033
6;8,4;2,1;0,45;0,45;0,72;0,11;1,26;0;15;1;5,85;0,83;0;18;30;26;10,2;1,838780535
6;9,9;2,48;0,4;0,35;0,9;0,54;1,49;1,49;10;0,7;7,02;1,44;120;17;40;20;3;1,838920127
5;6,75;3,04;0,4;0,4;0,5;0,5;1,69;0,34;20;1,2;3,31;1;0;18;30;26;11,75;1,839068634
5;9;1,35;0,6;0,3;0,85;0,04;2,25;4,95;20;0,8;7,05;0,89;16,67;20;0;40;14;1,840483324
4;6,4;2,24;0,45;0,45;0,64;0,38;1,6;4,48;20;1,7;3,71;1,02;0;17;40;20;7,2;1,841104105
7;6,65;2,33;0,45;0,35;0,63;0,35;1,66;1;5;0,7;3,87;0,98;70;18;30;26;7;1,842152862
7;9,1;2,27;0,35;0,3;0,7;0;0;0;0;0,8;6,48;0,7;140;19;20;30;16,1;1,842339517
7;9,1;3,64;0,6;0,45;1,19;0;0;0;15;0,6;4,86;1,19;46,67;20;0;40;16,1;1,843892859
8;9,6;1,92;0,35;0,35;0,8;0,24;0,48;2,88;0;0,7;7,33;1,04;0;17;40;20;8;1,844355984
6;2,4;0,6;0,5;0,4;0,66;0,13;0,72;0,24;5;1,2;1,3;0,79;60;18;30;26;8,4;1,8449556
8;10;1,5;0,45;0,4;0,72;0,47;3;5,5;20;0,6;8,05;1,19;160;20;0;40;18;1,845364696
5;8,75;3,5;0,6;0,3;0,8;0,56;2,19;0,88;10;1,4;4,65;1,36;16,67;17;40;20;13,75;1,845399779
4;3,8;0,76;0,55;0,4;0,64;0,32;0,95;1,71;15;1,6;2,49;0,96;26,67;18;30;26;7,8;1,846502641
6;8,4;1,68;0,4;0,35;0,84;0,63;0,84;5,04;5;0,9;6,32;1,47;120;17;40;20;3;1,846929837
6;6,3;1,26;0,35;0,3;0,72;0,18;0,95;2,21;20;0,7;4,69;0,9;120;19;20;30;9,15;1,84730803
4;4,8;0,72;0,45;0,3;0,28;0,04;0,48;3,36;20;1,4;3,63;0,32;26,67;18;30;26;6,4;1,849817285
6;3;1,05;0,5;0,5;0,42;0,4;0,6;0,45;20;1;1,45;0,82;0;17;40;20;6;1,850359894
5;4;1,8;0,5;0,5;0,35;0,39;1;1,4;20;0,6;1,7;0,74;0;19;20;30;9;1,850751601
5;3,75;0,56;0,55;0,55;0,75;0,15;0,19;1,31;15;0,8;2,64;0,9;0;18;30;26;2,5;1,850907195
5;6;0,9;0,4;0,4;0,6;0,09;0,3;1,8;0;0,6;4,7;0,69;0;19;20;30;2,5;1,850999247
9;7,65;1,91;0,55;0,55;1,44;1,66;0,38;4,21;0;0,6;5,19;3,1;0;20;0;40;16,65;1,855648757
4;4,8;2,16;0,35;0,3;0,28;0,24;0,96;1,2;0;1,6;2,29;0,52;80;17;40;20;2;1,855825049
5;4,75;0,71;0,5;0,35;0,6;0,39;1,43;2,85;0;1,4;3,54;0,99;33,33;17;40;20;5;1,85808766
5;6,5;2,6;0,55;0,3;0,65;0,13;0,98;3,25;5;1;3,35;0,78;20;18;30;26;2,5;1,859004634
7;8,05;1,21;0,35;0,3;0,63;0,09;2,42;3,62;5;0,7;6,49;0,72;140;19;20;30;15,05;1,861166308
4;8,8;3,52;0,4;0,35;0,64;0;0;0;15;1,5;4,88;0,64;80;17;40;20;4;1,862880922
5;2,5;1,12;0,4;0,4;0,35;0,09;0,25;1;5;0,8;0,98;0,44;0;19;20;30;5;1,862886402
5;2;0,3;0,55;0,55;0,45;0,52;0,5;0,6;0;0,6;1,15;0,97;0;17;40;20;0;1,863957677
5;5;0,75;0,6;0,3;0,5;0,12;0,25;2,75;5;1,6;3,65;0,62;16,67;17;40;20;10;1,864344333
6;5,4;0,81;0,5;0,3;0,66;0,73;1,62;2,16;10;1;4,09;1,39;30;18;30;26;11,4;1,864784968
6;7,5;1,12;0,55;0,45;1,08;0,65;0,75;0,38;15;1,1;5,83;1,73;60;17;40;20;13,5;1,866060573
4;2,6;1,17;0,4;0,4;0,48;0,17;0,26;1,17;15;1,2;1,03;0,65;0;19;20;30;6,6;1,868589453
5;7,25;1,45;0,55;0,4;0,7;0,7;1,09;2,9;5;1,2;5,25;1,4;33,33;18;30;26;5;1,869058534
6;3;0,45;0,35;0,35;1,08;0,97;0,3;2,1;0;0,9;2,2;2,05;0;19;20;30;7,5;1,871509126
4;3,8;1,71;0,35;0,3;0,36;0,16;0,38;1,52;5;1,2;1,74;0,52;80;17;40;20;0;1,872047253
5;4,25;1,49;0,4;0,3;0,85;0,85;0,21;0,43;15;1;2,36;1,7;50;19;20;30;9,25;1,873407089
6;9,6;2,4;0,5;0,5;0,96;1,1;0,96;6,24;5;1,1;6,7;2,06;0;17;40;20;15,6;1,874261377
4;7;1,05;0,6;0,6;0,48;0;0;0;15;0,7;5,35;0,48;0;19;20;30;2;1,874588573
8;4,8;2,16;0,45;0,35;1,36;0,95;0,48;1,68;20;0,6;2,19;2,31;80;17;40;20;12,8;1,875085138
4;2,4;0,6;0,5;0,5;0,48;0,12;0,6;0;10;1,4;1,3;0,6;0;17;40;20;2;1,877814654
7;7;3,15;0,35;0,3;0,84;0,92;0,7;3,15;20;0,6;3,5;1,76;140;18;30;26;14;1,878649832
7;3,85;1,16;0,5;0,4;1,05;1,05;1,16;2,68;20;0,6;2,19;2,1;70;17;40;20;7;1,88139871
7;3,5;0,53;0,45;0,4;1,12;0,56;0,7;0,53;5;1;2,52;1,68;140;17;40;20;8,75;1,884139354
5;7,75;2,71;0,4;0,3;0,55;0,19;1,55;4,65;5;1;4,64;0,74;50;19;20;30;8,875;1,884316037
7;4,2;1,68;0,6;0,35;0,98;1,18;0,84;1,68;15;0,8;1,92;2,16;28;18;30;26;9,1;1,885229584
4;7,6;2,66;0,3;0,3;0,64;0,54;1,52;0;10;0,7;4,64;1,18;0;20;0;36;11,6;1,888428496
5;4,75;1,66;0,45;0,35;0,6;0,72;0,48;2,38;15;0,7;2,64;1,32;50;18;30;26;2,5;1,888997114
5;3,75;1,5;0,6;0,45;0,65;0,71;1,12;2,06;20;0,7;1,65;1,36;33,33;19;20;30;6,875;1,889058109
4;9,6;3,36;0,45;0,3;0,52;0,21;0,48;2,88;5;1,2;5,79;0,73;26,67;19;20;30;8,8;1,890879849
6;5,1;1,02;0,4;0,4;0,84;0,08;1,27;1,53;15;1,1;3,68;0,92;0;17;40;20;8,55;1,893058037
7;5,25;1,31;0,3;0,3;1,05;0,42;0,79;0,53;0;0,8;3,64;1,47;0;18;30;26;7;1,895137256
4;6;1,2;0,55;0,3;0,56;0,28;0,3;2,1;5;1,2;4,25;0,84;16;18;30;26;2;1,898405655
6;6,3;1,89;0,4;0,3;0,6;0,06;0,32;3,46;0;0,9;4,01;0,66;60;17;40;20;3;1,898563298
9;7,65;1,15;0,35;0,35;1,44;0,58;2,29;0,77;0;0,6;6,15;2,02;0;20;0;40;12,825;1,899093771
5;2;0,6;0,5;0,4;0,75;0,6;0,2;0;5;1;0,9;1,35;50;18;30;26;2,5;1,901229442
6;6;1,2;0,3;0,3;0,78;0,51;0,9;0;5;0,9;4,5;1,29;0;19;20;30;12;1,904141802
6;7,8;2,73;0,45;0,35;0,72;0,29;0,39;5,07;15;0,9;4,62;1,01;60;18;30;26;13,8;1,905039109
6;3,6;1,62;0,5;0,35;0,78;0,12;0,72;1,98;5;1;1,48;0,9;40;18;30;26;7,8;1,908020008
5;7,75;2,32;0,5;0,3;0,4;0,1;1,55;2,33;15;1,2;4,93;0,5;25;17;40;20;12,75;1,91305519
4;8,6;1,29;0,35;0,3;0,72;0,04;2,15;1,72;5;0,8;6,96;0,76;80;20;0;40;4;1,913866702
4;1,8;0,72;0,6;0,45;0,6;0,39;0,45;0,18;0;1,5;0,48;0,99;26,67;17;40;20;2;1,913951549
6;7,5;1,5;0,3;0,3;0,9;0,09;0,75;1,88;20;0,7;5,7;0,99;0;19;20;30;13,5;1,914554419
4;6,6;1,98;0,5;0,35;0,72;0,65;0,33;3,3;15;0,7;4,12;1,37;26,67;20;0;40;10,6;1,914752884
7;6,3;1,26;0,5;0,4;0,63;0,31;1,89;0,63;15;0,7;4,54;0,94;70;17;40;20;10,15;1,915529561
4;3,6;1,08;0,5;0,35;0,72;0,86;0,36;0;20;1;2,02;1,58;26,67;18;30;26;2;1,923779957
6;6;1,5;0,4;0,4;0,48;0,43;1,5;2,1;5;0,8;4,1;0,91;0;18;30;26;6;1,924389019
4;10;4;0,55;0,3;0,36;0,38;2,5;1;15;1,3;5,45;0,74;16;18;30;26;14;1,92511739
6;6;2,7;0,35;0,3;0,6;0,09;1,2;3,6;5;0,9;2,95;0,69;120;18;30;26;12;1,931592596
4;7,6;2,28;0,5;0,4;0,24;0;0;0;0;1,2;4,82;0,24;40;17;40;20;0;1,935897596
4;1,6;0,32;0,3;0,3;0,72;0,25;0,16;0,08;20;1;0,98;0,97;0;18;30;26;2;1,942275386
4;5,8;2,61;0,35;0,3;0,32;0,27;0,29;0,29;20;0,8;2,84;0,59;80;19;20;30;4;1,946030198
6;6,6;0,99;0,4;0,4;0,66;0,4;0,99;1,32;5;0,6;5,21;1,06;0;19;20;30;6;1,946138089
7;3,15;0,47;0,5;0,45;0,98;0,83;0,47;1,26;10;0,7;2,18;1,81;140;18;30;26;8,575;1,946265782
5;5,25;0,79;0,4;0,35;0,35;0,16;1,57;1,31;0;0,9;4,06;0,51;100;19;20;30;7,625;1,948844878
6;8,4;2,94;0,5;0,45;0,48;0,55;1,68;1,26;0;1,1;4,96;1,03;120;17;40;20;14,4;1,950019258
7;8,75;1,75;0,45;0,35;0,63;0,57;2,19;0,88;20;0,6;6,55;1,2;70;18;30;26;11,375;1,950734662
4;1,2;0,3;0,4;0,4;0,48;0,36;0,24;0,66;5;1,7;0,5;0,84;0;17;40;20;5,2;1,951776133
4;5,8;1,16;0,5;0,4;0,68;0,51;0,87;0,29;10;1,3;4,14;1,19;40;18;30;26;4;1,952102004
4;3,6;0,72;0,5;0,45;0,36;0,23;1,08;2,16;5;1,4;2,38;0,59;80;17;40;20;2;1,953559602
4;4,6;0,69;0,3;0,3;0,24;0,06;1,38;2,53;15;0,9;3,61;0,3;0;19;20;30;6,3;1,958854664
4;7,8;3,51;0,3;0,3;0,64;0,19;1,95;2,73;0;1,2;3,99;0,83;0;19;20;30;11,8;1,96100931
8;9,2;3,22;0,35;0,3;1,44;0,14;1,38;3,22;0;0,7;5,63;1,58;160;18;30;26;17,2;1,963363034
7;3,85;0,96;0,6;0,3;0,7;0,35;0,58;2,31;10;0,7;2,29;1,05;23,33;17;40;20;8,925;1,96838893
5;3,5;0,7;0,4;0,35;0,5;0,03;0,18;0,35;0;1,3;2,4;0,53;100;17;40;20;5;1,96847478
4;10;2;0,4;0,3;0,72;0,47;1,5;7;0;0,7;7,6;1,19;40;18;30;26;0;1,969168809
4;9,8;3,43;0,35;0,3;0,36;0,22;0,98;5,88;10;0,7;6,02;0,58;80;17;40;20;0;1,969251513
7;7,7;1,93;0,35;0,3;0,56;0,14;0,77;4,23;10;0,7;5,42;0,7;140;17;40;20;14,7;1,971467489
4;5,2;2,34;0,3;0,3;0,32;0,27;0,26;3,64;20;0,8;2,56;0,59;0;19;20;30;9,2;1,971794179
4;4,8;2,16;0,5;0,3;0,36;0,38;0,24;2,88;0;1,1;2,14;0,74;20;19;20;30;4;1,972327501
4;9,6;2,4;0,35;0,35;0,36;0,23;0,96;5,28;5;1,4;6,85;0,59;0;18;30;26;8,8;1,97364513
6;6,6;0,99;0,45;0,35;0,84;0,21;0,99;2,64;15;0,8;5,16;1,05;60;18;30;26;9,3;1,974892269
8;9,6;1,44;0,55;0,5;1,12;0,56;0,48;2,88;5;0,6;7,61;1,68;160;17;40;20;12,8;1,975131365
6;5,7;2,28;0,6;0,3;0,6;0,33;1,14;0;15;0,8;2,82;0,93;20;18;30;26;11,7;1,980503071
4;6,4;1,28;0,6;0,35;0,24;0,23;0,96;0,96;20;1;4,52;0,47;16;18;30;26;4;1,98238503
8;9,2;4,14;0,5;0,3;1,2;0,96;2,76;6,43;0;0,6;4,56;2,16;40;18;30;26;12,6;1,982608363
7;2,8;1,26;0,55;0,45;1,19;0,77;0,84;0,98;10;0,8;0,99;1,96;70;17;40;20;9,8;1,983799515
7;2,8;0,98;0,4;0,3;0,98;0,1;0,7;1,82;15;0,8;1,42;1,08;70;17;40;20;8,4;1,98949529
6;5,4;2,16;0,35;0,35;0,42;0,19;0,27;0;20;0,7;2,89;0,61;0;18;30;26;11,4;1,995134694
6;9,9;1,98;0,4;0,3;0,78;0,2;2,48;0,5;0;0,8;7,52;0,98;60;18;30;26;6;1,996907867
6;5,4;1,35;0,55;0,5;1,08;1,08;0,54;1,62;10;0,9;3,5;2,16;120;17;40;20;6;1,99751846
5;4,75;0,71;0,4;0,3;0,6;0,51;0,48;1,43;0;1,2;3,64;1,11;50;18;30;26;7,375;1,999599338
4;2,2;0,99;0,5;0,3;0,68;0,54;0,66;0,99;5;1,3;0,71;1,22;20;17;40;20;2;2,00022772
6;2,4;0,84;0,6;0,35;0,9;1,08;0,24;1,08;20;0,9;0,96;1,98;24;17;40;20;7,2;2,004619508
4;6,4;2,24;0,3;0,3;0,32;0,3;1,28;4,48;0;1,4;3,86;0,62;0;18;30;26;4;2,006380673
4;3,4;1,19;0,6;0,3;0,68;0,31;1,02;1,02;5;1,1;1,61;0,99;13,33;18;30;26;2;2,00778481
6;7,2;2,16;0,45;0,4;0,36;0,34;0,36;0,72;0;0,6;4,59;0,7;120;19;20;30;13,2;2,009398982
5;8;1,2;0,4;0,4;0,65;0,1;0,8;2,4;10;0,6;6,4;0,75;0;20;0;40;9;2,01626307
8;2,8;1,12;0,3;0,3;1,44;1,51;0,56;0,42;0;0,7;1,38;2,95;0;17;40;20;8;2,016489563
6;2,7;1,08;0,5;0,45;0,78;0,78;0,54;1,76;0;1;1,12;1,56;120;18;30;26;8,7;2,019165555
5;5,75;1,15;0,5;0,35;0,6;0,72;0,86;2,88;5;0,8;4,1;1,32;33,33;18;30;26;2,5;2,019353919
4;1,6;0,64;0,4;0,3;0,28;0,14;0,24;0,56;0;1,7;0,56;0,42;40;17;40;20;4,8;2,020101299
4;4,8;1,92;0,55;0,4;0,28;0,14;1,2;0,96;5;1,5;2,33;0,42;26,67;18;30;26;8,8;2,020469859
5;5,25;1,31;0,5;0,4;0,4;0,44;0,79;1,31;5;0,6;3,44;0,84;50;19;20;30;5;2,022157781
4;10;2;0,45;0,3;0,68;0,48;0,5;1,5;5;1,1;7,55;1,16;26,67;18;30;26;4;2,023352962
7;7,35;2,57;0,5;0,4;1,05;0,79;1,47;0,73;0;0,8;4,28;1,84;70;17;40;20;7;2,023555621
4;6,8;2,04;0,3;0,3;0,56;0,45;2,04;0;20;1,2;4,46;1,01;0;17;40;20;4;2,024994808
7;9,45;3,31;0,3;0,3;1,05;0,32;1,89;0,94;0;0,8;5,84;1,37;0;17;40;20;11,725;2,028137219
6;9,6;3,36;0,35;0,35;0,48;0,19;2,88;0;15;0,6;5,89;0,67;0;18;30;26;6;2,029078417
6;5,7;1,43;0,4;0,3;0,9;0,05;0,86;3,71;20;0,7;3,87;0,95;60;17;40;20;11,7;2,03271727
7;4,9;0,98;0,4;0,4;1,12;1,23;1,47;0,74;0;0,8;3,52;2,35;0;18;30;26;9,45;2,041973943
5;5,75;1,15;0,4;0,3;0,55;0,61;0,58;2,59;15;0,9;4,2;1,16;50;18;30;26;5;2,04573479
4;7;2,8;0,5;0,35;0,56;0,62;1,75;1,05;20;1,1;3,7;1,18;26,67;18;30;26;7,5;2,047140174
5;2,5;0,88;0,6;0,55;0,9;0,4;0,38;1,75;15;1;1,02;1,3;100;18;30;26;6,25;2,049441871
5;9,5;3,33;0,45;0,4;0,35;0,16;1,43;2,38;10;0,6;5,72;0,51;100;19;20;30;5;2,049591224
6;4,5;1,12;0,55;0,3;1,08;0,32;1,35;0;20;0,6;2,83;1,4;24;18;30;26;6;2,051572759
4;1,6;0,24;0,4;0,4;0,32;0,06;0,08;0,72;10;1;0,96;0,38;0;18;30;26;2;2,052654405
6;10;4;0,6;0,6;1,02;0,87;2,5;5;20;0,7;5,4;1,89;0;18;30;26;16;2,056476744
4;8,8;3,96;0,35;0,35;0,68;0,03;2,64;1,32;20;0,8;4,49;0,71;0;17;40;20;0;2,060857005
6;9,9;3,47;0,3;0,3;0,48;0,05;1,98;0,99;20;0,6;6,13;0,53;0;18;30;26;15,9;2,07191644
6;9,9;1,98;0,35;0,35;0,78;0,23;2,48;1,49;15;0,6;7,57;1,01;0;19;20;30;15,9;2,07250852
8;2,8;0,56;0,55;0,4;1,2;1,26;0,28;1,82;5;0,6;1,69;2,46;53,33;17;40;20;10,8;2,080153315
5;9,75;3,41;0,45;0,3;0,3;0,12;2,44;6,82;5;0,9;5,89;0,42;33,33;17;40;20;2,5;2,082017739
